"","document.id","styles.id","styles.trim","styles.drivewheels","styles.doors","categories.market","categories.epaclass","categories.vehiclesize","categories.bodytype","categories.vehiclestyle","categories.vehicletype","engine.cylinder","engine.displacement","engine.horsepower","engine.rpm.hp","engine.torque","engine.rpm.tq"
"569",1,"200435540","Base","front wheel drive","2","Hatchback,Performance","Compact Cars","Compact","Car","2dr Hatchback","Car","4","1984","200","5100","207","1800"
"570",1,"100351180","GL","front wheel drive","4","N/A","Compact Cars","Compact","Car","Wagon","Car","4","1984","115","5200","122","2600"
"571",1,"100477660","GL","front wheel drive","4","N/A","Compact Cars","Compact","Car","Wagon","Car","4","1984","115","5200","122","2600"
"572",1,"100544974","Value Edition","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","5","2480","150","5000","170","3750"
"573",1,"100777997","Base","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","5","2480","150","5000","170","3750"
"574",1,"100894384","S","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","5","2480","170",NA,"177",NA
"575",1,"101008044","S","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","5","2480","170","5700","177","4250"
"576",1,"101201453","S","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","5","2480","170","5700","177","4250"
"577",1,"101362264","Base","front wheel drive","4","N/A","Compact Cars","Midsize","Car","Sedan","Car","4","1981","115","5200","125","4000"
"578",1,"101393729","Base","front wheel drive","4","N/A","Compact Cars","Midsize","Car","Sedan","Car","4","1981","115","5200","125","4000"
"579",1,"200434619","Base","front wheel drive","4","N/A","Compact Cars","Midsize","Car","Sedan","Car","4","1984","115","5000","125","4000"
"580",1,"200484347","S","front wheel drive","4","N/A","Compact Cars","Midsize","Car","Sedan","Car","4","1984","115","5200","125","4000"
"581",1,"200711753","S","front wheel drive","4","N/A","Compact Cars","Midsize","Car","Sedan","Car","4","1984","115","5200","125","4000"
"582",1,"401575137","1.4T S","front wheel drive","4","N/A","Compact Cars","Midsize","Car","Sedan","Car","4","1395","150","5000","184","1400"
"583",1,"200485007","S PZEV","front wheel drive","4","N/A","Small Station Wagons","Compact","Car","Wagon","Car","5","2480","170","5700","177","4250"
"584",1,"100347929","GL","front wheel drive","2","N/A","Subcompact Cars","Compact","Car","Convertible","Car","4","1984","115","5400","125","3200"
"585",1,"100489094","GL","front wheel drive","2","N/A","Mini Compact Cars","Compact","Car","Convertible","Car","4","1984","115","5400","125","3200"
"586",1,"100778133","2.5","front wheel drive","2","Hatchback","Subcompact Cars","Compact","Car","2dr Hatchback","Car","5","2480","150","5000","170","3750"
"587",1,"200431135","S","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","5","2480","170","5700","177","4250"
"588",1,"200485272","S","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","5","2480","170","5700","177","4250"
"589",1,"100903791","S","front wheel drive","2","Hatchback","Compact Cars","Compact","Car","2dr Hatchback","Car","5","2480","170",NA,"177",NA
"590",1,"101011896","S","front wheel drive","2","Hatchback","Compact Cars","Compact","Car","2dr Hatchback","Car","5","2480","170","5700","177","4250"
"591",1,"101293763","S","front wheel drive","4","Crossover","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","1984","200","5100","207","1700"
"592",1,"101395844","S","front wheel drive","4","Crossover","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","1984","200","5100","207","1700"
"593",1,"200435811","S","front wheel drive","4","Crossover","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","1984","200","5100","207","1700"
"594",1,"200709541","SEL 4Motion","all wheel drive","4","Crossover","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","1984","200","5100","207","1700"
"595",1,"200749527","SEL 4Motion","all wheel drive","4","Crossover","Small Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","1984","200","5100","207","1700"
"596",1,"100669343","T5","front wheel drive","2","Luxury","Compact Cars","Compact","Car","Convertible","Car","5","2521","218","5000","236","1500"
"597",1,"100890946","T5","front wheel drive","2","Luxury","Subcompact Cars","Compact","Car","Convertible","Car","5","2521","227","5000","236","1500"
"598",1,"100552436","T5","all wheel drive","4","Luxury","Compact Cars","Compact","Car","Sedan","Car","5","2521","218","5000","236","1500"
"599",1,"101174773","2.4i","front wheel drive","4","Luxury","Compact Cars","Compact","Car","Sedan","Car","5","2435","168","6000","170","4400"
"600",1,"101213356","T6","all wheel drive","4","Luxury,Performance","Compact Cars","Midsize","Car","Sedan","Car","6","2953","300","5600","325","2100"
"601",1,"101368762","T5","front wheel drive","4","Luxury,Performance","Compact Cars","Midsize","Car","Sedan","Car","5","2521","250","5500","266","1800"
"602",1,"200482815","T6","all wheel drive","4","Luxury,Performance","Compact Cars","Midsize","Car","Sedan","Car","6","2953","300","5600","325","2100"
"603",1,"100278279","2.9","front wheel drive","4","Luxury","Midsize Cars","Midsize","Car","Sedan","Car","6","2922","194","5200","207","3900"
